prompt_id,category,type,title,model_name,lab,run_number,open_weights,full_cot,max_tokens,total_score,criteria_met_count,criteria_total_count,success_rate,tokens_output,tokens_reasoning,tokens_completion,char_output,char_reasoning,char_completion,output_entropy,output_bzip2_length,output_bzip2_ratio,output_entropy_ratio,thinking_entropy,thinking_bzip2_length,thinking_bzip2_ratio,thinking_entropy_ratio
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),DeepHermes-3-Mistral-24B-Pre,nous,1,True,True,30000,1,1,1,1,,,1147,1042,2898,3940,4.63004,577,0.4616,0.57876,4.38283,1837,0.30115,0.54785
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),DeepHermes-3-Mistral-24B-Pre,nous,2,True,True,30000,1,1,1,1,,,1954,1250,6100,7350,4.44251,461,0.44242,0.55531,4.56559,1086,0.37474,0.5707
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),DeepHermes-3-Mistral-24B-Pre,nous,3,True,True,30000,1,1,1,1,,,3189,946,10092,11038,4.56028,499,0.52748,0.57004,4.58398,2788,0.27626,0.573
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),DeepHermes-3-Mistral-24B-Pre,nous,4,True,True,30000,1,1,1,1,,,3568,1348,10913,12261,4.48733,582,0.43175,0.56092,4.57165,2817,0.25813,0.57146
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),DeepHermes-3-Mistral-24B-Pre,nous,5,True,True,30000,1,1,1,1,,,271,854,10008,10862,4.54785,422,0.49415,0.56848,4.51161,2836,0.28337,0.56395
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),ds-r1-0528-abbr,deepseek,1,True,True,60000,1,1,1,1,1481.0,5238.0,6719,1544,19555,21099,4.43175,565,0.36593,0.55397,4.66349,4814,0.24618,0.58294
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),ds-r1-0528-abbr,deepseek,2,True,True,60000,1,1,1,1,898.0,3054.0,3952,951,11554,12505,4.56169,423,0.44479,0.57021,4.67039,3134,0.27125,0.5838
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),ds-r1-0528-abbr,deepseek,3,True,True,60000,1,1,1,1,843.0,2897.0,3740,892,10804,11696,4.63388,407,0.45628,0.57924,4.66203,2959,0.27388,0.58275
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),ds-r1-0528-abbr,deepseek,4,True,True,60000,1,1,1,1,1192.0,3289.0,4481,1466,12229,13695,4.38432,458,0.34052,0.54804,4.61514,5413,0.23867,0.57689
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),ds-r1-0528-abbr,deepseek,5,True,True,60000,1,1,1,1,1004.0,6105.0,7109,1345,22680,24025,4.5054,550,0.37517,0.56318,4.69547,3356,0.27443,0.58693
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-5,openai,1,False,False,30000,1,1,1,1,81.0,1536.0,1617,215,2590,2805,4.37185,157,0.58148,0.54648,4.513,1415,0.38884,0.56413
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-5,openai,2,False,False,30000,1,1,1,1,92.0,3648.0,3740,270,3639,3909,4.35444,140,0.65116,0.54431,4.649,1110,0.42857,0.58112
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-5,openai,3,False,False,30000,1,1,1,1,59.0,1280.0,1339,140,1871,2011,4.29178,126,0.9,0.53647,4.64917,930,0.49706,0.58115
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-5,openai,4,False,False,30000,1,1,1,1,75.0,1088.0,1163,195,2692,2887,4.30675,117,0.65363,0.53834,4.57499,1079,0.44865,0.57187
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-5,openai,5,False,False,30000,1,1,1,1,72.0,1344.0,1416,179,2405,2584,4.37786,130,0.66667,0.54723,4.55576,1004,0.37296,0.56947
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-120b,openai,1,True,True,30000,1,1,1,1,366.0,57.0,423,1053,227,1280,4.73788,592,0.5622,0.59223,4.66962,203,0.89427,0.5837
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-120b,openai,2,True,True,30000,1,1,1,1,327.0,137.0,464,829,545,1374,4.56383,326,0.60482,0.57048,4.64434,291,0.63956,0.58054
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-120b,openai,3,True,True,30000,1,1,1,1,324.0,86.0,410,730,343,1073,4.6601,464,0.55971,0.58251,4.61999,327,0.6,0.5775
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-120b,openai,4,True,True,30000,1,1,1,1,393.0,97.0,490,1156,388,1544,4.76649,422,0.57808,0.59581,4.57149,230,0.67055,0.57144
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-120b,openai,5,True,True,30000,1,1,1,1,228.0,120.0,348,539,455,994,4.7263,592,0.51211,0.59079,4.60117,247,0.6366,0.57515
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-20b,openai,1,True,True,30000,1,1,1,1,149.0,89.0,238,413,343,756,4.43642,269,0.65133,0.55455,4.61908,250,0.72886,0.57739
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-20b,openai,2,True,True,30000,1,1,1,1,278.0,269.0,547,605,1046,1651,4.76768,373,0.61653,0.59596,4.67105,505,0.48279,0.58388
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-20b,openai,3,True,True,30000,1,1,1,1,221.0,125.0,346,365,493,858,4.67418,245,0.67123,0.58427,4.57368,303,0.6146,0.57171
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-20b,openai,4,True,True,30000,1,1,1,1,256.0,92.0,348,737,368,1105,4.71654,436,0.59159,0.58957,4.60388,274,0.74457,0.57548
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),gpt-oss-20b,openai,5,True,True,30000,1,1,1,1,313.0,110.0,423,745,437,1182,4.67338,382,0.51275,0.58417,4.667,288,0.65904,0.58337
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),grok-4-07-09,x-ai,1,False,False,30000,1,1,1,1,508.0,977.0,1485,1804,120,1924,4.57596,714,0.41439,0.57199,2.85539,56,0.51852,0.35692
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),grok-4-07-09,x-ai,2,False,False,30000,1,1,1,1,453.0,953.0,1406,1455,120,1575,4.6572,657,0.45155,0.58215,2.85539,56,0.46667,0.35692
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),grok-4-07-09,x-ai,3,False,False,30000,1,1,1,1,584.0,960.0,1544,2229,120,2349,4.6071,774,0.42905,0.57589,2.85539,56,0.46667,0.35692
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),grok-4-07-09,x-ai,4,False,False,30000,1,1,1,1,254.0,840.0,1094,753,108,861,4.46103,350,0.46481,0.55763,2.85539,56,0.51852,0.35692
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),Hermes-4-405B,nous,1,True,True,30000,1,1,1,1,,,1454,952,4100,5052,4.43838,400,0.42017,0.5548,4.58153,1428,0.34829,0.57269
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),Hermes-4-405B,nous,2,True,True,30000,1,1,1,1,,,1858,1237,5187,6424,4.49278,519,0.41956,0.5616,4.55362,1699,0.32755,0.5692
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),Hermes-4-405B,nous,3,True,True,30000,1,1,1,1,,,1585,1028,4572,5600,4.48885,450,0.43774,0.56111,4.55914,1564,0.34208,0.56989
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),Hermes-4-405B,nous,4,True,True,30000,1,1,1,1,,,2258,1095,6354,7449,4.49251,403,0.45485,0.56156,4.55671,1858,0.32511,0.56959
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),Hermes-4-405B,nous,5,True,True,30000,1,1,1,1,,,1919,886,5715,6601,4.57618,465,0.42466,0.57202,4.60056,1834,0.28864,0.57507
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o3-mini-high,openai,1,False,False,30000,1,1,1,1,106.0,192.0,298,315,0,315,4.45159,194,0.61587,0.55645,0.0,0,0.0,0.0
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o3-mini-high,openai,2,False,False,30000,1,1,1,1,116.0,192.0,308,393,0,393,4.48775,226,0.57506,0.56097,0.0,0,0.0,0.0
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o3-mini-high,openai,3,False,False,30000,1,1,1,1,115.0,320.0,435,375,0,375,4.44017,220,0.58667,0.55502,0.0,0,0.0,0.0
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o3-mini-high,openai,4,False,False,30000,1,1,1,1,123.0,256.0,379,387,0,387,4.50409,230,0.59432,0.56301,0.0,0,0.0,0.0
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o3-mini-high,openai,5,False,False,30000,1,1,1,1,114.0,256.0,370,346,0,346,4.41919,196,0.56647,0.5524,0.0,0,0.0,0.0
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o1-mini,openai,1,False,False,30000,1,1,1,1,408.0,384.0,792,1484,0,1484,4.6501,591,0.39825,0.58126,0.0,0,0.0,0.0
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o1-mini,openai,2,False,False,30000,1,1,1,1,262.0,256.0,518,897,0,897,4.42211,352,0.39242,0.55276,0.0,0,0.0,0.0
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o1-mini,openai,3,False,False,30000,1,1,1,1,460.0,192.0,652,1515,0,1515,4.61493,561,0.3703,0.57687,0.0,0,0.0,0.0
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o1-mini,openai,4,False,False,30000,1,1,1,1,514.0,448.0,962,1826,0,1826,4.58261,649,0.35542,0.57283,0.0,0,0.0,0.0
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o1-mini,openai,5,False,False,30000,1,1,1,1,429.0,128.0,557,1716,0,1716,4.4426,692,0.40326,0.55533,0.0,0,0.0,0.0
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o4-mini-high-long,openai,1,False,False,30000,1,1,1,1,190.0,512.0,702,466,1009,1475,4.56387,290,0.62232,0.57048,4.5721,547,0.54212,0.57151
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o4-mini-high-long,openai,2,False,False,30000,1,1,1,1,133.0,576.0,709,370,942,1312,4.59801,255,0.72034,0.57475,4.51048,532,0.55417,0.56381
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o4-mini-high-long,openai,3,False,False,30000,1,1,1,1,108.0,1088.0,1196,336,1441,1777,4.45149,249,0.67297,0.55644,4.57654,515,0.54671,0.57207
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o4-mini-high-long,openai,4,False,False,30000,1,1,1,1,134.0,640.0,774,354,960,1314,4.66236,237,0.70536,0.5828,4.59507,647,0.44899,0.57438
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),o4-mini-high-long,openai,5,False,False,30000,1,1,1,1,132.0,512.0,644,362,972,1334,4.43782,245,0.6768,0.55473,4.57817,506,0.52058,0.57227
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4,anthropic,1,False,False,30000,1,1,1,1,359.03226,649.96774,1009,1113,2079,3192,4.65179,456,0.48562,0.58147,4.56728,744,0.4313,0.57091
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4,anthropic,2,False,False,30000,1,1,1,1,302.90323,570.09677,873,939,1725,2664,4.52722,553,0.49686,0.5659,4.55952,974,0.46849,0.56994
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4,anthropic,3,False,False,30000,1,1,1,1,348.3871,632.6129,981,1080,1794,2874,4.54598,526,0.48704,0.56825,4.56745,806,0.44928,0.57093
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4,anthropic,4,False,False,30000,1,1,1,1,324.83871,649.16129,974,1007,2054,3061,4.45643,486,0.48262,0.55705,4.5601,866,0.42162,0.57001
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4,anthropic,5,False,False,30000,1,1,1,1,315.16129,554.83871,870,977,1721,2698,4.55892,471,0.48209,0.56986,4.62547,786,0.45671,0.57818
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4.1,anthropic,1,False,False,30000,1,1,1,1,324.19355,603.80645,928,1005,1707,2712,4.51046,571,0.47903,0.56381,4.52666,938,0.38825,0.56583
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4.1,anthropic,2,False,False,30000,1,1,1,1,384.51613,599.48387,984,1192,2416,3608,4.60029,546,0.48233,0.57504,4.51587,959,0.41933,0.56448
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4.1,anthropic,3,False,False,30000,1,1,1,1,365.16129,955.83871,1321,1132,2287,3419,4.6775,479,0.47662,0.58469,4.50245,708,0.41476,0.56281
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4.1,anthropic,4,False,False,30000,1,1,1,1,329.35484,785.64516,1115,1021,1993,3014,4.59577,497,0.48678,0.57447,4.52827,831,0.41696,0.56603
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-opus-4.1,anthropic,5,False,False,30000,1,1,1,1,317.74194,611.25806,929,985,2010,2995,4.6792,497,0.50457,0.5849,4.55378,761,0.37861,0.56922
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),qwen3-235b-a22b-thinking-2507,qwen,1,True,True,30000,1,1,1,1,898.0,2635.0,3533,2244,9356,11600,4.55316,1041,0.4639,0.56915,4.72969,2785,0.29767,0.59121
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),qwen3-235b-a22b-thinking-2507,qwen,2,True,True,30000,1,1,1,1,1149.0,2646.0,3795,2313,9872,12185,4.67017,1022,0.44185,0.58377,4.70806,2921,0.29589,0.58851
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),qwen3-235b-a22b-thinking-2507,qwen,3,True,True,30000,1,1,1,1,729.0,1069.0,1798,1843,3963,5806,4.66215,904,0.4905,0.58277,4.72178,1427,0.36008,0.59022
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),qwen3-235b-a22b-thinking-2507,qwen,4,True,True,30000,1,1,1,1,987.0,1252.0,2239,2576,4702,7278,4.52581,1099,0.42663,0.56573,4.74354,1700,0.36155,0.59294
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),qwen3-235b-a22b-thinking-2507,qwen,5,True,True,30000,1,1,1,1,1053.0,3357.0,4410,2558,12195,14753,4.59088,997,0.38976,0.57386,4.68476,3184,0.26109,0.5856
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),deepseek-V3.1,deepseek,1,True,True,60000,1,1,1,1,153.0,1300.0,1453,523,4896,5419,4.53625,279,0.53346,0.56703,4.42828,1542,0.31495,0.55354
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),deepseek-V3.1,deepseek,2,True,True,60000,1,1,1,1,280.0,1195.0,1475,1043,4041,5084,4.42564,286,0.48805,0.5532,4.47052,1281,0.32057,0.55882
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),deepseek-V3.1,deepseek,3,True,True,60000,1,1,1,1,176.0,1240.0,1416,616,4203,4819,4.33808,391,0.37488,0.54226,4.54935,1433,0.35462,0.56867
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),deepseek-V3.1,deepseek,4,True,True,60000,1,1,1,1,315.0,1553.0,1868,1076,5686,6762,4.432,304,0.49351,0.554,4.57801,1419,0.33762,0.57225
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),deepseek-V3.1,deepseek,5,True,True,60000,1,1,1,1,167.0,1143.0,1310,586,3996,4582,4.34845,399,0.37082,0.54356,4.4311,1629,0.28649,0.55389
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-3-7-sonnet-20250219,anthropic,1,False,True,30000,1,1,1,1,389.03226,10164.96774,10554,1206,29497,30703,4.60323,553,0.48765,0.5754,4.58099,3745,0.14315,0.57262
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-3-7-sonnet-20250219,anthropic,2,False,True,30000,1,1,1,1,365.80645,9903.19355,10269,1134,26162,27296,4.59664,639,0.49306,0.57458,4.62082,4186,0.13247,0.5776
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-3-7-sonnet-20250219,anthropic,3,False,True,30000,1,1,1,1,418.06452,13082.93548,13501,1296,31599,32895,4.45908,566,0.46932,0.55739,4.56419,3728,0.12639,0.57052
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-3-7-sonnet-20250219,anthropic,4,False,True,30000,1,1,1,1,409.67742,18025.32258,18435,1270,52867,54137,4.4499,552,0.43465,0.55624,4.54785,5700,0.10782,0.56848
bridge_torch_default,Misguided Attention,logic puzzle,Bridge and Torch problem (Default),claude-3-7-sonnet-20250219,anthropic,5,False,True,30000,1,1,1,1,331.6129,4423.3871,4755,1028,13577,14605,4.51941,519,0.50486,0.56493,4.58143,2553,0.18804,0.57268
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,claude-4-sonnet-0522-thinking,anthropic,1,False,False,30000,1,1,1,1,255.16129,521.83871,777,791,1701,2492,4.46933,457,0.57775,0.55867,4.50138,749,0.44033,0.56267
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,claude-4-sonnet-0522-thinking,anthropic,2,False,False,30000,1,1,1,1,290.0,403.0,693,899,1618,2517,4.46998,500,0.55617,0.55875,4.52166,725,0.44808,0.56521
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,claude-4-sonnet-0522-thinking,anthropic,3,False,False,30000,1,1,1,1,252.90323,471.09677,724,784,1643,2427,4.47654,451,0.57526,0.55957,4.53291,703,0.42788,0.56661
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,claude-4-sonnet-0522-thinking,anthropic,4,False,False,30000,1,1,1,1,312.58065,479.41935,792,969,1793,2762,4.51528,555,0.57276,0.56441,4.50812,790,0.4406,0.56351
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,claude-4-sonnet-0522-thinking,anthropic,5,False,False,30000,1,1,1,1,242.25806,497.74194,740,751,1636,2387,4.48766,453,0.6032,0.56096,4.54301,731,0.44682,0.56788
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,gemini-2.5-flash-high,google,1,False,False,30000,1,1,1,1,442.0,1013.0,1455,1646,1426,3072,4.42514,724,0.43985,0.55314,4.4847,744,0.52174,0.56059
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,gemini-2.5-flash-high,google,2,False,False,30000,1,1,1,1,401.0,1047.0,1448,1583,1974,3557,4.53129,721,0.45546,0.56641,4.49599,969,0.49088,0.562
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,gemini-2.5-flash-high,google,3,False,False,30000,1,1,1,1,378.0,905.0,1283,1420,1210,2630,4.47499,638,0.4493,0.55937,4.4663,671,0.55455,0.55829
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,gemini-2.5-flash-high,google,4,False,False,30000,1,1,1,1,391.0,920.0,1311,1474,1409,2883,4.47036,707,0.46059,0.55879,4.46615,752,0.49834,0.55827
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,gemini-2.5-flash-high,google,5,False,False,30000,1,1,1,1,427.0,961.0,1388,1535,1509,3044,4.55517,695,0.47151,0.5694,4.49898,727,0.51597,0.56237
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,grok-3-mini-think,x-ai,1,False,True,30000,1,1,1,1,310.0,499.0,809,1307,2112,3419,4.62245,634,0.48508,0.57781,4.52835,944,0.44697,0.56604
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,grok-3-mini-think,x-ai,2,False,True,30000,1,1,1,1,126.0,927.0,1053,566,3711,4277,4.40018,355,0.62721,0.55002,4.6054,1333,0.3592,0.57567
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,grok-3-mini-think,x-ai,3,False,True,30000,1,1,1,1,133.0,899.0,1032,591,3608,4199,4.5066,383,0.64805,0.56333,4.56666,1351,0.37445,0.57083
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,grok-3-mini-think,x-ai,4,False,True,30000,1,1,1,1,135.0,575.0,710,617,2487,3104,4.38057,371,0.6013,0.54757,4.51182,1021,0.41053,0.56398
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,grok-3-mini-think,x-ai,5,False,True,30000,1,1,1,1,153.0,380.0,533,689,1621,2310,4.47849,398,0.57765,0.55981,4.50763,757,0.467,0.56345
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,qwen3-235b-a22b-think,qwen,1,True,True,30000,1,1,1,1,268.0,826.0,1094,1261,3230,4491,4.55915,591,0.46868,0.56989,4.44652,1215,0.37616,0.55582
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,qwen3-235b-a22b-think,qwen,2,True,True,30000,1,1,1,1,244.0,710.0,954,1005,2790,3795,4.556,553,0.55025,0.5695,4.44515,1127,0.40394,0.55564
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,qwen3-235b-a22b-think,qwen,3,True,True,30000,1,1,1,1,256.0,486.0,742,1045,1905,2950,4.56369,548,0.5244,0.57046,4.43489,862,0.45249,0.55436
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,qwen3-235b-a22b-think,qwen,4,True,True,30000,1,1,1,1,257.0,443.0,700,880,1745,2625,4.53105,500,0.56818,0.56638,4.45391,794,0.45501,0.55674
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,qwen3-235b-a22b-think,qwen,5,True,True,30000,1,1,1,1,192.0,473.0,665,738,1855,2593,4.52937,443,0.60027,0.56617,4.47074,827,0.44582,0.55884
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,deepseek-r1-0528,deepseek,1,True,True,60000,1,1,1,1,519.0,1345.0,1864,2076,5028,7104,4.56164,911,0.43882,0.5702,4.50209,1563,0.31086,0.56276
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,deepseek-r1-0528,deepseek,2,True,True,60000,1,1,1,1,232.0,323.0,555,1112,1229,2341,4.65299,886,0.42211,0.58162,4.69505,2071,0.30641,0.58688
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,deepseek-r1-0528,deepseek,3,True,True,60000,1,1,1,1,920.0,1810.0,2730,2099,6759,8858,4.58978,548,0.49281,0.57372,4.41853,574,0.46705,0.55232
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,deepseek-r1-0528,deepseek,4,True,True,60000,1,1,1,1,438.0,956.0,1394,1960,3628,5588,4.63967,882,0.45,0.57996,4.5778,1399,0.38561,0.57222
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,deepseek-r1-0528,deepseek,5,True,True,60000,1,1,1,1,568.0,1489.0,2057,1382,5507,6889,4.57216,667,0.48263,0.57152,4.78157,1734,0.31487,0.5977
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,deepseek-r1,deepseek,1,True,True,60000,1,1,1,1,215.0,512.0,727,844,2006,2850,4.62435,483,0.57227,0.57804,4.46351,895,0.44616,0.55794
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,deepseek-r1,deepseek,2,True,True,60000,1,1,1,1,272.0,1015.0,1287,1121,3970,5091,4.5775,555,0.60722,0.57219,4.44785,1159,0.40767,0.55598
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,deepseek-r1,deepseek,3,True,True,60000,1,1,1,1,199.0,725.0,924,914,2843,3757,4.59369,605,0.5397,0.57421,4.44122,1418,0.35718,0.55515
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,deepseek-r1,deepseek,4,True,True,60000,1,1,1,1,194.0,750.0,944,818,2931,3749,4.61155,486,0.59413,0.57644,4.44452,1172,0.39986,0.55557
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,deepseek-r1,deepseek,5,True,True,60000,1,1,1,1,237.0,1047.0,1284,1224,4110,5334,4.63075,700,0.5719,0.57884,4.47744,1571,0.38224,0.55968
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,DeepHermes-3-Mistral-24B-Pre,nous,1,True,True,30000,1,1,1,1,,,1142,886,3570,4456,4.72338,486,0.54853,0.59042,4.46473,1287,0.3605,0.55809
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,DeepHermes-3-Mistral-24B-Pre,nous,2,True,True,30000,1,1,1,1,,,1060,859,3399,4258,4.63846,506,0.58906,0.57981,4.45714,1273,0.37452,0.55714
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,DeepHermes-3-Mistral-24B-Pre,nous,3,True,True,30000,1,1,1,1,,,1178,1010,3657,4667,4.53279,502,0.49703,0.5666,4.45101,1403,0.38365,0.55638
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,DeepHermes-3-Mistral-24B-Pre,nous,4,True,True,30000,1,1,1,1,,,1143,1021,3271,4292,4.7436,524,0.51322,0.59295,4.48963,1247,0.38123,0.5612
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,DeepHermes-3-Mistral-24B-Pre,nous,5,True,True,30000,1,1,1,1,,,1098,809,3729,4538,4.5648,489,0.60445,0.5706,4.42034,1334,0.35774,0.55254
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,ds-r1-0528-abbr,deepseek,1,True,True,60000,1,1,1,1,9.0,746.0,755,257,2848,3105,4.48433,206,0.80156,0.56054,4.51318,1184,0.41573,0.56415
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,ds-r1-0528-abbr,deepseek,2,True,True,60000,1,1,1,1,165.0,515.0,680,746,1929,2675,4.58339,420,0.563,0.57292,4.59773,870,0.45101,0.57472
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,ds-r1-0528-abbr,deepseek,3,True,True,60000,1,1,1,1,196.0,775.0,971,855,2866,3721,4.49719,415,0.60058,0.56215,4.47946,1011,0.36979,0.55993
monty_hall_default,Misguided Attention,logic puzzle,Monty Hall Problem,ds-r1-0528-abbr,deepseek,4,True,True,60000,1,1,1,1,191.0,725.0,916,691,2734,3425,4.39941,470,0.54971,0.54993,4.5596,1129,0.39393,0.56995
